capture_id,sample_id,bmi323_x_G,bmi323_y_G,bmi323_z_G,adxl375_x_G,adxl375_y_G,adxl375_z_G
3,74,0.986691,0.117582,-0.003419,1.372000,0.490000,-0.343000
3,75,0.987790,0.118803,-0.004762,1.421000,0.441000,-0.343000
3,76,0.987790,0.118071,-0.005006,1.421000,0.539000,-0.294000
3,77,0.988034,0.117582,-0.005861,1.470000,0.441000,-0.294000
3,78,0.988400,0.117949,-0.006349,1.372000,0.490000,-0.441000
3,79,0.986081,0.116606,-0.004884,1.372000,0.441000,-0.343000
3,80,0.988767,0.117949,-0.005617,1.372000,0.539000,-0.392000
3,81,0.989255,0.117705,-0.005617,1.421000,0.392000,-0.294000
3,82,0.987424,0.117216,-0.005617,1.323000,0.441000,-0.392000
3,83,0.987179,0.117338,-0.006105,1.372000,0.392000,-0.343000
3,84,0.988645,0.117827,-0.005617,1.421000,0.392000,-0.490000
3,85,0.987179,0.117582,-0.004762,1.421000,0.441000,-0.343000
3,86,0.987424,0.118437,-0.002808,1.372000,0.441000,-0.245000
3,87,0.986813,0.117460,-0.004640,1.470000,0.392000,-0.343000
3,88,0.987546,0.119536,-0.005372,1.470000,0.392000,-0.294000
3,89,0.988034,0.118071,-0.005250,1.470000,0.490000,-0.343000
3,90,0.986813,0.117216,-0.004518,1.421000,0.441000,-0.343000
3,91,0.986813,0.116850,-0.005128,1.470000,0.490000,-0.294000
3,92,0.987790,0.117094,-0.004884,1.470000,0.490000,-0.343000
3,93,0.987546,0.117827,-0.005250,1.372000,0.441000,-0.196000
3,94,0.987179,0.116728,-0.006105,1.323000,0.392000,-0.392000
3,95,0.988278,0.117094,-0.004884,1.421000,0.392000,-0.441000
3,96,0.988156,0.118926,-0.004884,1.421000,0.441000,-0.343000
3,97,0.987912,0.117460,-0.004274,1.421000,0.490000,-0.245000
3,98,0.988278,0.119292,-0.004029,1.470000,0.441000,-0.294000
3,99,0.987057,0.116117,-0.003053,1.470000,0.490000,-0.392000
4,0,-0.031624,0.980464,0.174115,0.392000,1.323000,-0.098000
4,1,-0.032234,0.981074,0.174115,0.392000,1.323000,-0.098000
4,2,-0.031013,0.981319,0.175214,0.343000,1.372000,-0.147000
4,3,-0.032479,0.983150,0.173016,0.343000,1.274000,-0.147000
4,4,-0.032234,0.981685,0.174359,0.294000,1.372000,-0.147000
4,5,-0.031258,0.981074,0.174237,0.343000,1.274000,-0.147000
4,6,-0.031868,0.981441,0.172894,0.294000,1.372000,-0.147000
4,7,-0.030647,0.979609,0.173504,0.294000,1.421000,-0.245000
4,8,-0.031380,0.981441,0.174359,0.343000,1.323000,-0.147000
4,9,-0.031624,0.981197,0.172772,0.392000,1.323000,-0.147000
4,10,-0.030891,0.978999,0.172527,0.343000,1.274000,-0.196000
4,11,-0.031136,0.980952,0.172527,0.343000,1.225000,-0.196000
4,12,-0.031990,0.982906,0.174847,0.196000,1.323000,-0.245000
4,13,-0.031746,0.980464,0.171795,0.343000,1.421000,-0.294000
4,14,-0.031502,0.981441,0.174359,0.392000,1.323000,-0.098000
4,15,-0.030159,0.980464,0.173138,0.294000,1.274000,-0.147000
4,16,-0.031746,0.980342,0.174115,0.343000,1.323000,-0.196000
4,17,-0.029915,0.979609,0.174481,0.343000,1.274000,-0.098000
4,18,-0.030769,0.981319,0.174237,0.294000,1.323000,-0.147000
4,19,-0.030403,0.982173,0.172283,0.294000,1.323000,-0.098000
4,20,-0.031380,0.981685,0.177289,0.294000,1.372000,-0.098000
4,21,-0.031624,0.980708,0.173504,0.294000,1.323000,-0.147000
4,22,-0.031746,0.982295,0.174237,0.343000,1.372000,-0.196000
4,23,-0.031380,0.980708,0.175702,0.343000,1.372000,-0.147000
4,24,-0.032112,0.980586,0.173993,0.294000,1.372000,-0.245000
4,25,-0.032234,0.979976,0.176435,0.294000,1.421000,-0.245000
4,26,-0.031258,0.980220,0.172161,0.294000,1.372000,-0.196000
4,27,-0.031624,0.983028,0.174847,0.245000,1.323000,-0.196000
4,28,-0.031013,0.981685,0.173871,0.294000,1.274000,-0.294000
4,29,-0.031013,0.980586,0.172405,0.294000,1.225000,-0.245000
4,30,-0.031380,0.982540,0.175824,0.294000,1.323000,-0.196000
4,31,-0.030647,0.981929,0.175214,0.343000,1.323000,-0.147000
4,32,-0.029915,0.983028,0.173260,0.343000,1.323000,-0.098000
4,33,-0.029915,0.980708,0.173504,0.343000,1.323000,-0.147000
4,34,-0.032112,0.981807,0.174725,0.441000,1.323000,-0.098000
4,35,-0.030769,0.979731,0.173138,0.392000,1.323000,-0.049000
4,36,-0.031990,0.981197,0.175092,0.343000,1.372000,-0.196000
4,37,-0.031013,0.982540,0.174359,0.343000,1.323000,-0.098000
4,38,-0.032112,0.984860,0.173748,0.392000,1.421000,-0.098000
4,39,-0.031624,0.981685,0.172161,0.343000,1.274000,-0.147000
4,40,-0.031624,0.981685,0.175580,0.392000,1.372000,-0.196000
4,41,-0.031380,0.982540,0.173504,0.343000,1.274000,-0.147000
4,42,-0.031746,0.979976,0.173504,0.343000,1.323000,-0.196000
4,43,-0.032234,0.980586,0.174115,0.245000,1.372000,-0.196000
4,44,-0.030281,0.979976,0.172283,0.392000,1.323000,-0.147000
4,45,-0.030281,0.982662,0.175214,0.392000,1.421000,-0.147000
4,46,-0.030403,0.981441,0.173016,0.392000,1.421000,-0.098000
4,47,-0.033089,0.980830,0.176313,0.294000,1.372000,-0.098000
4,48,-0.031013,0.982173,0.171917,0.392000,1.372000,-0.098000
4,49,-0.032357,0.980952,0.173382,0.294000,1.225000,-0.147000
4,50,-0.031990,0.981197,0.173871,0.343000,1.323000,-0.196000
4,51,-0.032112,0.982051,0.173016,0.441000,1.323000,-0.147000
4,52,-0.030769,0.983028,0.175458,0.294000,1.372000,-0.098000
4,53,-0.031746,0.981074,0.174481,0.343000,1.372000,-0.098000
4,54,-0.031013,0.981807,0.173993,0.294000,1.323000,-0.147000
4,55,-0.030647,0.979731,0.173993,0.392000,1.274000,-0.147000
4,56,-0.031868,0.981563,0.174969,0.294000,1.323000,-0.098000
4,57,-0.031868,0.982418,0.172650,0.196000,1.470000,-0.147000
4,58,-0.030769,0.981197,0.174237,0.343000,1.323000,-0.147000
4,59,-0.031013,0.981197,0.173504,0.441000,1.274000,-0.196000
4,60,-0.030891,0.982418,0.174237,0.392000,1.323000,-0.196000
4,61,-0.031746,0.981319,0.173382,0.294000,1.323000,-0.098000
4,62,-0.030769,0.982051,0.174481,0.294000,1.421000,-0.098000
4,63,-0.031258,0.982784,0.174359,0.343000,1.323000,-0.147000
4,64,-0.031502,0.980830,0.173016,0.294000,1.225000,-0.049000
4,65,-0.030525,0.981197,0.173016,0.343000,1.274000,-0.196000
4,66,-0.031136,0.980830,0.174359,0.343000,1.372000,-0.049000
4,67,-0.031380,0.981807,0.174237,0.343000,1.470000,-0.147000
4,68,-0.031258,0.982662,0.172161,0.245000,1.421000,-0.196000
4,69,-0.031258,0.980220,0.174481,0.392000,1.323000,-0.098000
4,70,-0.032112,0.982662,0.174847,0.392000,1.372000,-0.147000
4,71,-0.030403,0.981197,0.171795,0.343000,1.421000,-0.196000
4,72,-0.031258,0.980708,0.175824,0.294000,1.323000,-0.196000
4,73,-0.030769,0.981929,0.172527,0.343000,1.372000,-0.147000
4,74,-0.031868,0.980098,0.173016,0.294000,1.421000,-0.196000
4,75,-0.031990,0.982051,0.174115,0.392000,1.372000,-0.147000
4,76,-0.031258,0.981197,0.174725,0.343000,1.323000,-0.098000
4,77,-0.031013,0.981441,0.174359,0.294000,1.323000,-0.196000
4,78,-0.030403,0.981929,0.173382,0.294000,1.372000,-0.196000
4,79,-0.031502,0.980830,0.174237,0.392000,1.323000,-0.147000
4,80,-0.031746,0.981197,0.172283,0.343000,1.323000,-0.098000
4,81,-0.030769,0.981074,0.172283,0.392000,1.323000,-0.049000
4,82,-0.030647,0.980708,0.174969,0.343000,1.323000,-0.147000
4,83,-0.032112,0.981563,0.172405,0.343000,1.372000,-0.098000
4,84,-0.032234,0.981319,0.175702,0.294000,1.372000,-0.196000
4,85,-0.032234,0.980586,0.173748,0.294000,1.372000,-0.147000
4,86,-0.031380,0.981074,0.174359,0.294000,1.323000,-0.147000
4,87,-0.030769,0.981685,0.172772,0.392000,1.274000,-0.098000
4,88,-0.031258,0.981074,0.174603,0.343000,1.323000,-0.098000
4,89,-0.031258,0.981074,0.173382,0.392000,1.274000,-0.196000
4,90,-0.031136,0.980830,0.172650,0.294000,1.372000,-0.196000
4,91,-0.031013,0.981929,0.172894,0.343000,1.274000,-0.245000
4,92,-0.031746,0.981074,0.173748,0.392000,1.323000,-0.147000
4,93,-0.029182,0.981929,0.174969,0.343000,1.323000,-0.196000
4,94,-0.032234,0.980342,0.173260,0.343000,1.323000,-0.196000
4,95,-0.030769,0.982295,0.175092,0.392000,1.323000,-0.147000
4,96,-0.031013,0.979731,0.173993,0.343000,1.372000,-0.147000
4,97,-0.030769,0.981563,0.174725,0.392000,1.274000,-0.098000
4,98,-0.032723,0.980708,0.172650,0.294000,1.372000,-0.147000
4,99,-0.031136,0.981563,0.175824,0.392000,1.274000,-0.196000
5,0,-0.035287,-0.993895,0.124786,0.441000,-0.686000,-0.294000
5,1,-0.036264,-0.995116,0.125275,0.392000,-0.637000,-0.245000
5,2,-0.036508,-0.993651,0.125519,0.343000,-0.637000,-0.147000
5,3,-0.037607,-0.994872,0.123565,0.392000,-0.784000,-0.147000
5,4,-0.036996,-0.994750,0.124298,0.441000,-0.784000,-0.196000
5,5,-0.037729,-0.992308,0.124176,0.392000,-0.686000,-0.294000
5,6,-0.036752,-0.996337,0.124908,0.294000,-0.637000,-0.294000
5,7,-0.037485,-0.992918,0.125275,0.343000,-0.686000,-0.245000
5,8,-0.037729,-0.994261,0.124664,0.392000,-0.686000,-0.147000
5,9,-0.035409,-0.994017,0.124298,0.343000,-0.686000,-0.245000
5,10,-0.036264,-0.996093,0.123932,0.343000,-0.735000,-0.147000
5,11,-0.036752,-0.994628,0.125153,0.392000,-0.686000,-0.245000
5,12,-0.035775,-0.994139,0.125031,0.343000,-0.588000,-0.147000
5,13,-0.036996,-0.996825,0.124786,0.441000,-0.735000,-0.147000
5,14,-0.035775,-0.995116,0.124908,0.294000,-0.637000,-0.245000
5,15,-0.036142,-0.993407,0.123932,0.441000,-0.686000,-0.196000
5,16,-0.036264,-0.995604,0.124420,0.343000,-0.735000,-0.245000
5,17,-0.036874,-0.995482,0.125275,0.441000,-0.637000,-0.147000
5,18,-0.037729,-0.993895,0.124054,0.392000,-0.735000,-0.196000
5,19,-0.037485,-0.995604,0.123932,0.343000,-0.686000,-0.294000
5,20,-0.035409,-0.994139,0.124298,0.294000,-0.588000,-0.245000
5,21,-0.036386,-0.994628,0.123687,0.343000,-0.637000,-0.196000
5,22,-0.034432,-0.994750,0.124664,0.294000,-0.686000,-0.196000
5,23,-0.037118,-0.993284,0.124664,0.343000,-0.637000,-0.196000
5,24,-0.036264,-0.995482,0.125153,0.343000,-0.637000,-0.294000
5,25,-0.035897,-0.993529,0.123687,0.343000,-0.686000,-0.245000
5,26,-0.037363,-0.995238,0.124786,0.392000,-0.686000,-0.147000
5,27,-0.036874,-0.994750,0.124664,0.343000,-0.686000,-0.196000
5,28,-0.037241,-0.994017,0.123932,0.343000,-0.735000,-0.196000
5,29,-0.037118,-0.994628,0.126374,0.343000,-0.686000,-0.245000
5,30,-0.038584,-0.994750,0.123443,0.343000,-0.686000,-0.245000
5,31,-0.037851,-0.994505,0.124664,0.392000,-0.686000,-0.098000
5,32,-0.037485,-0.994872,0.125153,0.392000,-0.637000,-0.196000
5,33,-0.036874,-0.995360,0.124664,0.294000,-0.686000,-0.245000
5,34,-0.036508,-0.994139,0.124786,0.343000,-0.735000,-0.245000
5,35,-0.036752,-0.995971,0.126374,0.343000,-0.588000,-0.245000
5,36,-0.036752,-0.993407,0.125641,0.343000,-0.686000,-0.147000
5,37,-0.037363,-0.994139,0.123687,0.392000,-0.686000,-0.245000
5,38,-0.036630,-0.995482,0.125031,0.343000,-0.686000,-0.196000
5,39,-0.036264,-0.993162,0.125397,0.392000,-0.637000,-0.147000
5,40,-0.037607,-0.993529,0.123565,0.343000,-0.637000,-0.196000
5,41,-0.036142,-0.995116,0.124298,0.343000,-0.735000,-0.245000
5,42,-0.036020,-0.995971,0.125397,0.441000,-0.686000,-0.147000
5,43,-0.035897,-0.994139,0.123687,0.294000,-0.637000,-0.196000
5,44,-0.037973,-0.995238,0.124420,0.490000,-0.735000,-0.147000
5,45,-0.036386,-0.995849,0.124176,0.294000,-0.588000,-0.294000
5,46,-0.036996,-0.993162,0.124298,0.294000,-0.588000,-0.245000
5,47,-0.036752,-0.995604,0.125031,0.392000,-0.686000,-0.147000
5,48,-0.035897,-0.993407,0.124054,0.343000,-0.686000,-0.245000
5,49,-0.035775,-0.995238,0.126252,0.441000,-0.735000,-0.294000
5,50,-0.035897,-0.993773,0.125153,0.392000,-0.637000,-0.196000
5,51,-0.037485,-0.995116,0.125153,0.392000,-0.637000,-0.245000
5,52,-0.035897,-0.994750,0.125885,0.392000,-0.686000,-0.147000
5,53,-0.037241,-0.993773,0.122466,0.392000,-0.637000,-0.147000
5,54,-0.037241,-0.995604,0.121978,0.441000,-0.686000,-0.147000
5,55,-0.038462,-0.995238,0.123932,0.294000,-0.588000,-0.147000
5,56,-0.039194,-0.995238,0.125031,0.343000,-0.637000,-0.147000
5,57,-0.036386,-0.993040,0.123932,0.294000,-0.735000,-0.294000
5,58,-0.036630,-0.994994,0.124786,0.392000,-0.686000,-0.245000
5,59,-0.036264,-0.993529,0.124542,0.392000,-0.686000,-0.245000
5,60,-0.036142,-0.994383,0.123565,0.343000,-0.637000,-0.245000
5,61,-0.036386,-0.995238,0.124908,0.294000,-0.686000,-0.294000
5,62,-0.036630,-0.995116,0.124420,0.294000,-0.735000,-0.343000
5,63,-0.036752,-0.994383,0.124786,0.392000,-0.686000,-0.245000
5,64,-0.038706,-0.993284,0.125031,0.294000,-0.686000,-0.245000
5,65,-0.036386,-0.994383,0.125397,0.392000,-0.588000,-0.196000
5,66,-0.036630,-0.993529,0.123321,0.294000,-0.637000,-0.294000
5,67,-0.037973,-0.996337,0.124908,0.392000,-0.637000,-0.147000
5,68,-0.037118,-0.993895,0.124176,0.392000,-0.637000,-0.245000
5,69,-0.037363,-0.995849,0.125763,0.343000,-0.686000,-0.294000
5,70,-0.036996,-0.992674,0.125275,0.343000,-0.735000,-0.147000
5,71,-0.036264,-0.996581,0.126618,0.441000,-0.637000,-0.245000
5,72,-0.036874,-0.994017,0.125519,0.392000,-0.686000,-0.245000
5,73,-0.036386,-0.994139,0.123443,0.343000,-0.784000,-0.245000
5,74,-0.036752,-0.995971,0.125519,0.343000,-0.637000,-0.245000
5,75,-0.036752,-0.993284,0.125397,0.392000,-0.686000,-0.196000
5,76,-0.036874,-0.995360,0.124420,0.343000,-0.686000,-0.245000
5,77,-0.037363,-0.993040,0.125641,0.343000,-0.637000,-0.343000
5,78,-0.037363,-0.996337,0.125397,0.294000,-0.686000,-0.245000
5,79,-0.037118,-0.995238,0.124176,0.343000,-0.686000,-0.245000
5,80,-0.035775,-0.993895,0.123687,0.343000,-0.686000,-0.196000
5,81,-0.038462,-0.994261,0.125275,0.343000,-0.588000,-0.245000
5,82,-0.037363,-0.994139,0.125153,0.392000,-0.735000,-0.245000
5,83,-0.036386,-0.994505,0.125885,0.343000,-0.735000,-0.245000
5,84,-0.037241,-0.996459,0.124786,0.392000,-0.686000,-0.294000
5,85,-0.036996,-0.995238,0.124054,0.392000,-0.735000,-0.147000
5,86,-0.036630,-0.993773,0.125397,0.392000,-0.686000,-0.245000
5,87,-0.037973,-0.994383,0.125519,0.392000,-0.686000,-0.245000
5,88,-0.036874,-0.995360,0.125153,0.343000,-0.637000,-0.147000
5,89,-0.037241,-0.994628,0.125031,0.392000,-0.637000,-0.196000
5,90,-0.036508,-0.994139,0.125153,0.343000,-0.686000,-0.245000
5,91,-0.037607,-0.996825,0.125763,0.441000,-0.735000,-0.147000
5,92,-0.036630,-0.994017,0.124176,0.343000,-0.588000,-0.245000
5,93,-0.036874,-0.992552,0.125275,0.294000,-0.588000,-0.245000
5,94,-0.036386,-0.995849,0.125763,0.392000,-0.637000,-0.245000
5,95,-0.036996,-0.994017,0.125153,0.392000,-0.539000,-0.196000
5,96,-0.035897,-0.994139,0.124176,0.392000,-0.637000,-0.245000
5,97,-0.036874,-0.995726,0.125153,0.392000,-0.784000,-0.294000
5,98,-0.036386,-0.994750,0.123443,0.392000,-0.686000,-0.196000
5,99,-0.038217,-0.994505,0.124664,0.343000,-0.686000,-0.196000
6,0,-1.002076,0.004151,-0.077167,-0.588000,0.294000,-0.392000
6,1,-1.004151,0.003907,-0.078510,-0.637000,0.245000,-0.343000
6,2,-1.000610,0.003541,-0.077534,-0.588000,0.294000,-0.392000
6,3,-1.003541,0.004151,-0.077411,-0.588000,0.196000,-0.294000
6,4,-1.001954,0.004274,-0.077778,-0.539000,0.294000,-0.441000
6,5,-1.004029,0.004762,-0.077900,-0.588000,0.294000,-0.490000
6,6,-1.003785,0.004029,-0.077534,-0.637000,0.294000,-0.441000
6,7,-1.002930,0.003785,-0.078022,-0.588000,0.343000,-0.392000
6,8,-1.003907,0.003419,-0.077778,-0.490000,0.294000,-0.392000
6,9,-1.001099,0.003541,-0.078632,-0.539000,0.294000,-0.343000
6,10,-1.003663,0.003785,-0.077167,-0.588000,0.343000,-0.392000
6,11,-1.002320,0.003785,-0.079609,-0.539000,0.245000,-0.441000
6,12,-1.001832,0.003541,-0.078632,-0.539000,0.196000,-0.490000
6,13,-1.000122,0.004640,-0.078877,-0.637000,0.294000,-0.441000
6,14,-1.002564,0.004762,-0.078999,-0.539000,0.343000,-0.343000
6,15,-1.002686,0.004640,-0.077778,-0.637000,0.294000,-0.294000
6,16,-1.001709,0.003785,-0.078755,-0.539000,0.245000,-0.294000
6,17,-1.002198,0.004029,-0.076923,-0.588000,0.343000,-0.343000
6,18,-1.001343,0.004518,-0.078510,-0.539000,0.245000,-0.245000
6,19,-1.004518,0.002686,-0.076313,-0.637000,0.245000,-0.343000
6,20,-1.002564,0.004151,-0.078877,-0.588000,0.294000,-0.343000
6,21,-1.004274,0.004029,-0.076923,-0.588000,0.343000,-0.490000
6,22,-1.000366,0.004396,-0.078999,-0.490000,0.245000,-0.343000
6,23,-1.001709,0.004274,-0.079365,-0.490000,0.294000,-0.392000
6,24,-1.004762,0.003785,-0.078388,-0.539000,0.294000,-0.441000
6,25,-1.003419,0.004274,-0.078388,-0.539000,0.343000,-0.392000
6,26,-1.003907,0.003175,-0.078266,-0.490000,0.294000,-0.392000
6,27,-1.001709,0.004396,-0.078510,-0.539000,0.343000,-0.392000
6,28,-1.003175,0.004518,-0.077534,-0.588000,0.294000,-0.294000
6,29,-1.001832,0.003053,-0.079243,-0.539000,0.245000,-0.392000
6,30,-1.002808,0.002686,-0.077656,-0.490000,0.245000,-0.490000
6,31,-1.000733,0.004151,-0.077900,-0.588000,0.245000,-0.441000
6,32,-1.002320,0.003541,-0.078877,-0.539000,0.245000,-0.441000
6,33,-1.004274,0.004518,-0.077534,-0.637000,0.294000,-0.392000
6,34,-1.000610,0.005250,-0.077289,-0.588000,0.245000,-0.441000
6,35,-1.002930,0.004029,-0.078144,-0.490000,0.294000,-0.343000
6,36,-1.003297,0.003297,-0.079243,-0.539000,0.294000,-0.343000
6,37,-1.003052,0.004884,-0.078022,-0.588000,0.294000,-0.392000
6,38,-1.000610,0.004029,-0.079243,-0.588000,0.245000,-0.392000
6,39,-1.003052,0.004396,-0.077411,-0.539000,0.294000,-0.294000
6,40,-1.001954,0.002198,-0.077289,-0.539000,0.343000,-0.343000
6,41,-1.001832,0.004029,-0.077778,-0.490000,0.245000,-0.343000
6,42,-1.003419,0.003297,-0.080098,-0.539000,0.294000,-0.294000
6,43,-1.002808,0.003541,-0.079243,-0.588000,0.294000,-0.441000
6,44,-1.003052,0.004396,-0.076557,-0.588000,0.294000,-0.392000
6,45,-1.003175,0.004396,-0.079731,-0.588000,0.245000,-0.343000
6,46,-1.003052,0.004151,-0.078144,-0.539000,0.294000,-0.343000
6,47,-1.001343,0.004029,-0.077534,-0.637000,0.294000,-0.392000
6,48,-1.003541,0.003907,-0.078632,-0.686000,0.196000,-0.441000
6,49,-1.001221,0.003907,-0.077778,-0.539000,0.343000,-0.441000
6,50,-1.004029,0.003053,-0.078877,-0.588000,0.245000,-0.392000
6,51,-1.002442,0.003663,-0.079853,-0.588000,0.294000,-0.294000
6,52,-1.002198,0.003297,-0.077900,-0.490000,0.294000,-0.490000
6,53,-1.002442,0.004151,-0.079243,-0.588000,0.294000,-0.294000
6,54,-1.004640,0.003541,-0.078510,-0.588000,0.294000,-0.343000
6,55,-1.000977,0.003175,-0.078144,-0.441000,0.294000,-0.343000
6,56,-1.002686,0.004029,-0.079609,-0.588000,0.245000,-0.392000
6,57,-1.003297,0.004518,-0.079487,-0.490000,0.294000,-0.392000
6,58,-1.001954,0.004029,-0.077411,-0.539000,0.245000,-0.392000
6,59,-1.002442,0.003785,-0.078510,-0.588000,0.343000,-0.392000
6,60,-1.000855,0.003663,-0.076679,-0.539000,0.245000,-0.343000
6,61,-1.004762,0.004518,-0.077900,-0.588000,0.294000,-0.441000
6,62,-1.001832,0.004029,-0.078022,-0.588000,0.294000,-0.490000
6,63,-1.002686,0.003541,-0.077411,-0.539000,0.245000,-0.294000
6,64,-1.002808,0.002686,-0.076435,-0.637000,0.294000,-0.441000
6,65,-1.002320,0.002564,-0.077778,-0.539000,0.245000,-0.343000
6,66,-1.004029,0.003175,-0.078022,-0.490000,0.245000,-0.441000
6,67,-1.001954,0.004029,-0.077900,-0.588000,0.294000,-0.441000
6,68,-1.003175,0.003541,-0.075824,-0.490000,0.245000,-0.392000
6,69,-1.002808,0.004029,-0.078144,-0.539000,0.245000,-0.343000
6,70,-1.003907,0.003297,-0.079121,-0.588000,0.294000,-0.392000
6,71,-1.002198,0.004640,-0.078877,-0.539000,0.294000,-0.343000
6,72,-1.002686,0.003541,-0.077167,-0.490000,0.343000,-0.343000
6,73,-1.002686,0.002564,-0.075702,-0.588000,0.196000,-0.490000
6,74,-1.004884,0.003785,-0.078144,-0.539000,0.294000,-0.294000
6,75,-1.001832,0.003053,-0.077289,-0.539000,0.196000,-0.392000
6,76,-1.002686,0.003541,-0.079976,-0.588000,0.196000,-0.343000
6,77,-1.001709,0.004029,-0.077534,-0.588000,0.294000,-0.294000
6,78,-1.001587,0.004762,-0.078144,-0.588000,0.294000,-0.441000
6,79,-1.004274,0.005372,-0.078144,-0.588000,0.294000,-0.294000
6,80,-1.002564,0.003907,-0.078144,-0.539000,0.245000,-0.392000
6,81,-1.002442,0.003419,-0.077656,-0.539000,0.294000,-0.441000
6,82,-1.003297,0.003541,-0.076923,-0.637000,0.343000,-0.441000
6,83,-1.003541,0.004396,-0.078144,-0.588000,0.294000,-0.294000
6,84,-1.001832,0.003663,-0.078144,-0.637000,0.343000,-0.441000
6,85,-1.002076,0.004396,-0.078266,-0.588000,0.294000,-0.343000
6,86,-1.002198,0.004518,-0.078144,-0.539000,0.245000,-0.343000
6,87,-1.002076,0.004029,-0.077167,-0.490000,0.245000,-0.392000
6,88,-1.002198,0.003907,-0.076801,-0.441000,0.245000,-0.392000
6,89,-1.001221,0.003907,-0.077778,-0.637000,0.294000,-0.490000
6,90,-1.003419,0.003175,-0.078266,-0.637000,0.245000,-0.392000
6,91,-1.002442,0.003541,-0.076801,-0.588000,0.294000,-0.392000
6,92,-1.001221,0.003419,-0.077900,-0.588000,0.196000,-0.490000
6,93,-1.001954,0.004274,-0.077411,-0.539000,0.245000,-0.343000
6,94,-1.002076,0.003297,-0.078022,-0.539000,0.294000,-0.392000
6,95,-1.003419,0.003785,-0.078388,-0.588000,0.294000,-0.343000
6,96,-1.001587,0.003175,-0.079487,-0.539000,0.294000,-0.343000
6,97,-1.003297,0.004029,-0.078144,-0.539000,0.294000,-0.441000
6,98,-1.001954,0.004396,-0.077900,-0.588000,0.343000,-0.392000
6,99,-1.002442,0.004151,-0.077534,-0.588000,0.343000,-0.392000
7,0,-0.249695,-0.962271,0.145788,0.098000,-0.637000,-0.294000
7,1,-0.250549,-0.961172,0.145055,0.147000,-0.637000,-0.196000
7,2,-0.249451,-0.962882,0.147375,0.147000,-0.637000,-0.294000
7,3,-0.249451,-0.961783,0.146032,0.147000,-0.588000,-0.098000
7,4,-0.250672,-0.962637,0.146764,0.098000,-0.588000,-0.196000
7,5,-0.247863,-0.963492,0.145910,0.098000,-0.637000,-0.196000
7,6,-0.249939,-0.962515,0.145421,0.147000,-0.686000,-0.343000
7,7,-0.249084,-0.962027,0.145299,0.245000,-0.784000,-0.294000
7,8,-0.249451,-0.962271,0.146642,0.196000,-0.588000,-0.147000
7,9,-0.250549,-0.961905,0.147375,0.147000,-0.588000,-0.196000
7,10,-0.249451,-0.961538,0.144933,0.196000,-0.637000,-0.196000
7,11,-0.249451,-0.961538,0.146642,0.196000,-0.637000,-0.245000
7,12,-0.248840,-0.961661,0.146886,0.196000,-0.588000,-0.196000
7,13,-0.248962,-0.960317,0.146154,0.147000,-0.686000,-0.196000
7,14,-0.250427,-0.961783,0.144567,0.147000,-0.686000,-0.245000
7,15,-0.249451,-0.961661,0.146276,0.196000,-0.637000,-0.147000
7,16,-0.250305,-0.962637,0.146276,0.196000,-0.588000,-0.245000
7,17,-0.247131,-0.960684,0.145421,0.196000,-0.686000,-0.196000
7,18,-0.250794,-0.961905,0.147375,0.098000,-0.588000,-0.147000
7,19,-0.250794,-0.962149,0.147619,0.098000,-0.637000,-0.245000
7,20,-0.249084,-0.962515,0.146154,0.098000,-0.686000,-0.098000
7,21,-0.249573,-0.961661,0.146642,0.147000,-0.588000,-0.147000
7,22,-0.248718,-0.964103,0.145665,0.196000,-0.637000,-0.196000
7,23,-0.248718,-0.961294,0.145665,0.196000,-0.588000,-0.147000
7,24,-0.250427,-0.963126,0.147741,0.147000,-0.686000,-0.147000
7,25,-0.248840,-0.963126,0.145910,0.196000,-0.637000,-0.147000
7,26,-0.248596,-0.960195,0.146520,0.147000,-0.637000,-0.147000
7,27,-0.249817,-0.962027,0.145177,0.147000,-0.637000,-0.196000
7,28,-0.249451,-0.962027,0.144567,0.147000,-0.637000,-0.245000
7,29,-0.248840,-0.961538,0.146886,0.196000,-0.735000,-0.294000
7,30,-0.249328,-0.961416,0.148107,0.147000,-0.637000,-0.147000
7,31,-0.250916,-0.964225,0.146154,0.147000,-0.539000,-0.196000
7,32,-0.249206,-0.961661,0.147009,0.147000,-0.686000,-0.196000
7,33,-0.248840,-0.961050,0.146398,0.196000,-0.588000,-0.147000
7,34,-0.249573,-0.962759,0.145299,0.098000,-0.686000,-0.098000
7,35,-0.248352,-0.960684,0.145177,0.196000,-0.637000,-0.294000
7,36,-0.250305,-0.961905,0.146764,0.196000,-0.686000,-0.147000
7,37,-0.250061,-0.962515,0.146642,0.196000,-0.588000,-0.196000
7,38,-0.250794,-0.962882,0.148352,0.147000,-0.686000,-0.196000
7,39,-0.250672,-0.961905,0.146276,0.196000,-0.735000,-0.196000
7,40,-0.249573,-0.961538,0.147009,0.147000,-0.637000,-0.147000
7,41,-0.249328,-0.960684,0.146764,0.147000,-0.637000,-0.147000
7,42,-0.249817,-0.959951,0.146642,0.147000,-0.637000,-0.098000
7,43,-0.248718,-0.961294,0.144444,0.147000,-0.637000,-0.196000
7,44,-0.250183,-0.963004,0.147375,0.147000,-0.686000,-0.147000
7,45,-0.249084,-0.962759,0.146398,0.196000,-0.588000,-0.196000
7,46,-0.249451,-0.962515,0.144689,0.147000,-0.588000,-0.245000
