#version,serial,flight,time,state,state_name,acceleration,pressure,altitude,height,speed,temperature,drogue_voltage,main_voltage,battery_voltage
6, 13997, 13,    -0.62, 3,   boost,   11.68,  90108.00,  978.61,    8.42,   16.30, 48.0, 5.25, 5.25, 5.27
6, 13997, 13,    -0.61, 3,   boost,   12.28,  90103.00,  979.07,    8.88,   16.54, 48.0, 5.25, 5.25, 5.27
6, 13997, 13,    -0.60, 3,   boost,   12.91,  90103.00,  979.07,    8.88,   16.78, 48.0, 5.25, 5.25, 5.27
6, 13997, 13,    -0.59, 3,   boost,   13.56,  90103.00,  979.07,    8.88,   17.02, 48.0, 5.25, 5.25, 5.27
6, 13997, 13,    -0.58, 3,   boost,   14.23,  90098.00,  979.53,    9.33,   17.26, 48.0, 5.25, 5.25, 5.27
6, 13997, 13,    -0.57, 3,   boost,   14.91,  90097.00,  979.62,    9.43,   17.51, 48.0, 5.25, 5.25, 5.27
6, 13997, 13,    -0.56, 3,   boost,   15.62,  90097.00,  979.62,    9.43,   17.76, 48.0, 5.25, 5.25, 5.27
6, 13997, 13,    -0.55, 3,   boost,   16.33,  90098.00,  979.53,    9.33,   18.01, 48.0, 5.25, 5.25, 5.27
6, 13997, 13,    -0.54, 3,   boost,   17.06,  90090.00,  980.26,   10.07,   18.27, 48.0, 5.25, 5.25, 5.27
6, 13997, 13,    -0.53, 3,   boost,   17.81,  90084.00,  980.81,   10.62,   18.52, 48.0, 5.25, 5.25, 5.27
6, 13997, 13,    -0.52, 3,   boost,   18.56,  90095.00,  979.80,    9.61,   18.78, 48.0, 5.25, 5.25, 5.27
6, 13997, 13,    -0.51, 3,   boost,   19.31,  90084.00,  980.81,   10.62,   19.04, 48.0, 5.25, 5.25, 5.27
6, 13997, 13,    -0.50, 3,   boost,   20.07,  90083.00,  980.90,   10.71,   19.31, 48.0, 5.25, 5.25, 5.27
6, 13997, 13,    -0.49, 3,   boost,   20.82,  90081.00,  981.08,   10.89,   19.58, 48.0, 5.25, 5.25, 5.27
6, 13997, 13,    -0.48, 3,   boost,   21.57,  90079.00,  981.26,   11.07,   19.85, 48.0, 5.25, 5.25, 5.27
6, 13997, 13,    -0.47, 3,   boost,   22.31,  90073.00,  981.81,   11.62,   20.12, 48.0, 5.25, 5.25, 5.27
6, 13997, 13,    -0.46, 3,   boost,   23.04,  90069.00,  982.18,   11.99,   20.39, 48.0, 5.25, 5.25, 5.27
6, 13997, 13,    -0.45, 3,   boost,   23.75,  90070.00,  982.09,   11.90,   20.67, 48.0, 5.25, 5.25, 5.27
6, 13997, 13,    -0.44, 3,   boost,   24.44,  90064.00,  982.64,   12.45,   20.95, 48.0, 5.25, 5.25, 5.27
6, 13997, 13,    -0.43, 3,   boost,   25.11,  90065.00,  982.55,   12.35,   21.23, 48.0, 5.25, 5.25, 5.27
6, 13997, 13,    -0.42, 3,   boost,   25.75,  90054.00,  983.55,   13.36,   21.51, 48.0, 5.25, 5.25, 5.27
6, 13997, 13,    -0.41, 3,   boost,   26.36,  90060.00,  983.00,   12.81,   21.80, 48.0, 5.25, 5.25, 5.27
6, 13997, 13,    -0.40, 3,   boost,   26.94,  90057.00,  983.28,   13.09,   22.09, 48.0, 5.25, 5.25, 5.27
6, 13997, 13,    -0.39, 3,   boost,   27.48,  90052.00,  983.74,   13.55,   22.38, 48.0, 5.25, 5.25, 5.27
6, 13997, 13,    -0.38, 3,   boost,   27.98,  90055.00,  983.46,   13.27,   22.67, 48.0, 5.25, 5.25, 5.27
6, 13997, 13,    -0.37, 3,   boost,   28.45,  90052.00,  983.74,   13.55,   22.96, 48.0, 5.25, 5.25, 5.27
6, 13997, 13,    -0.36, 3,   boost,   28.87,  90046.00,  984.29,   14.09,   23.26, 48.0, 5.25, 5.25, 5.27
6, 13997, 13,    -0.35, 3,   boost,   29.25,  90046.00,  984.29,   14.09,   23.56, 48.0, 5.25, 5.25, 5.27
6, 13997, 13,    -0.34, 3,   boost,   29.59,  90036.00,  985.20,   15.01,   23.86, 48.0, 5.25, 5.25, 5.27
6, 13997, 13,    -0.33, 3,   boost,   29.89,  90038.00,  985.02,   14.83,   24.16, 48.0, 5.25, 5.25, 5.27
6, 13997, 13,    -0.32, 3,   boost,   30.15,  90041.00,  984.74,   14.55,   24.46, 48.0, 5.25, 5.25, 5.27
6, 13997, 13,    -0.31, 3,   boost,   30.38,  90031.00,  985.66,   15.47,   24.77, 48.0, 5.25, 5.25, 5.27
6, 13997, 13,    -0.30, 3,   boost,   30.57,  90029.00,  985.84,   15.65,   25.08, 48.0, 5.25, 5.25, 5.27
6, 13997, 13,    -0.29, 3,   boost,   30.72,  90025.00,  986.21,   16.02,   25.39, 48.0, 5.25, 5.25, 5.27
6, 13997, 13,    -0.28, 3,   boost,   30.85,  90027.00,  986.03,   15.84,   25.70, 48.0, 5.25, 5.25, 5.27
6, 13997, 13,    -0.27, 3,   boost,   30.95,  90021.00,  986.58,   16.38,   26.01, 48.0, 5.25, 5.25, 5.27
6, 13997, 13,    -0.26, 3,   boost,   31.02,  90014.00,  987.22,   17.03,   26.33, 48.0, 5.25, 5.25, 5.27
6, 13997, 13,    -0.25, 3,   boost,   31.07,  90014.00,  987.22,   17.03,   26.64, 48.0, 5.25, 5.25, 5.27
6, 13997, 13,    -0.24, 3,   boost,   31.11,  90008.00,  987.77,   17.58,   26.96, 48.0, 5.25, 5.25, 5.27
6, 13997, 13,    -0.23, 3,   boost,   31.13,  90009.00,  987.68,   17.48,   27.27, 48.0, 5.25, 5.25, 5.27
6, 13997, 13,    -0.22, 3,   boost,   31.14,  90005.00,  988.04,   17.85,   27.59, 48.0, 5.25, 5.25, 5.27
6, 13997, 13,    -0.21, 3,   boost,   31.14,  90003.00,  988.23,   18.03,   27.91, 48.0, 5.25, 5.25, 5.27
6, 13997, 13,    -0.20, 3,   boost,   31.14,  89996.00,  988.87,   18.68,   28.23, 48.0, 5.25, 5.25, 5.27
6, 13997, 13,    -0.19, 3,   boost,   31.13,  89990.00,  989.42,   19.23,   28.56, 48.0, 5.25, 5.25, 5.27
6, 13997, 13,    -0.18, 3,   boost,   31.12,  89987.00,  989.69,   19.50,   28.88, 48.0, 5.25, 5.25, 5.27
6, 13997, 13,    -0.17, 3,   boost,   31.10,  89984.00,  989.97,   19.78,   29.20, 48.0, 5.25, 5.25, 5.27
6, 13997, 13,    -0.16, 3,   boost,   31.09,  89983.00,  990.06,   19.87,   29.53, 48.0, 5.25, 5.25, 5.27
6, 13997, 13,    -0.15, 3,   boost,   31.08,  89982.00,  990.15,   19.96,   29.85, 48.0, 5.25, 5.25, 5.27
6, 13997, 13,    -0.14, 3,   boost,   31.08,  89975.00,  990.79,   20.60,   30.18, 48.0, 5.25, 5.25, 5.27
6, 13997, 13,    -0.13, 3,   boost,   31.07,  89971.00,  991.16,   20.97,   30.50, 48.0, 5.25, 5.25, 5.27
6, 13997, 13,    -0.12, 3,   boost,   31.06,  89966.00,  991.62,   21.42,   30.83, 48.0, 5.25, 5.25, 5.27
6, 13997, 13,    -0.11, 3,   boost,   31.05,  89967.00,  991.52,   21.33,   31.15, 48.0, 5.25, 5.25, 5.27
6, 13997, 13,    -0.10, 3,   boost,   31.02,  89954.00,  992.72,   22.52,   31.48, 48.0, 5.25, 5.25, 5.27
6, 13997, 13,    -0.09, 3,   boost,   30.99,  89958.00,  992.35,   22.16,   31.81, 48.0, 5.25, 5.25, 5.27
6, 13997, 13,    -0.08, 3,   boost,   30.95,  89950.00,  993.08,   22.89,   32.13, 48.0, 5.25, 5.25, 5.27
6, 13997, 13,    -0.07, 3,   boost,   30.89,  89946.00,  993.45,   23.26,   32.46, 48.0, 5.25, 5.25, 5.27
6, 13997, 13,    -0.06, 3,   boost,   30.83,  89939.00,  994.09,   23.90,   32.78, 48.0, 5.25, 5.25, 5.27
6, 13997, 13,    -0.05, 3,   boost,   30.76,  89939.00,  994.09,   23.90,   33.11, 48.0, 5.25, 5.25, 5.27
6, 13997, 13,    -0.04, 3,   boost,   30.68,  89931.00,  994.82,   24.63,   33.43, 48.0, 5.25, 5.25, 5.27
6, 13997, 13,    -0.03, 3,   boost,   30.58,  89916.00,  996.20,   26.01,   33.76, 48.0, 5.25, 5.25, 5.27
6, 13997, 13,    -0.02, 3,   boost,   30.48,  89920.00,  995.83,   25.64,   34.08, 48.0, 5.25, 5.25, 5.27
6, 13997, 13,    -0.01, 3,   boost,   30.37,  89915.00,  996.29,   26.10,   34.40, 48.0, 5.25, 5.25, 5.27
6, 13997, 13,     0.00, 3,   boost,   30.25,  89913.00,  996.48,   26.28,   34.72, 48.0, 5.25, 5.25, 5.27
6, 13997, 13,     0.00, 3,   boost,   30.25,  89913.00,  996.48,   26.28,   34.72, 48.0, 5.25, 5.25, 5.27
6, 13997, 13,     0.00, 3,   boost,   30.25,  89913.00,  996.48,   26.28,   34.72, 48.0, 5.25, 5.25, 5.27
6, 13997, 13,     0.00, 3,   boost,   30.25,  89913.00,  996.48,   26.28,   34.72, 48.0, 5.25, 5.25, 5.27
6, 13997, 13,     0.00, 3,   boost,   30.25,  89913.00,  996.48,   26.28,   34.72, 48.0, 5.25, 5.25, 5.27
6, 13997, 13,     0.00, 3,   boost,   30.25,  89913.00,  996.48,   26.28,   34.72, 48.0, 5.25, 5.25, 5.27
6, 13997, 13,     0.00, 3,   boost,   30.25,  89913.00,  996.48,   26.28,   34.72, 48.0, 5.25, 5.25, 5.27
6, 13997, 13,     0.00, 3,   boost,   30.25,  89913.00,  996.48,   26.28,   34.72, 48.0, 5.25, 5.25, 5.27
6, 13997, 13,     0.00, 3,   boost,   30.25,  89913.00,  996.48,   26.28,   34.72, 48.0, 5.25, 5.25, 5.27
6, 13997, 13,     0.00, 3,   boost,   30.25,  89913.00,  996.48,   26.28,   34.72, 48.0, 5.25, 5.25, 5.27
6, 13997, 13,     0.00, 3,   boost,   30.25,  89913.00,  996.48,   26.28,   34.72, 48.0, 5.25, 5.25, 5.27
6, 13997, 13,     0.00, 3,   boost,   30.25,  89913.00,  996.48,   26.28,   34.72, 48.0, 5.25, 5.25, 5.27
6, 13997, 13,     0.00, 3,   boost,   30.25,  89913.00,  996.48,   26.28,   34.72, 48.0, 5.25, 5.25, 5.27
6, 13997, 13,     0.00, 3,   boost,   30.25,  89913.00,  996.48,   26.28,   34.72, 48.0, 5.25, 5.25, 5.27
6, 13997, 13,     0.00, 3,   boost,   30.25,  89913.00,  996.48,   26.28,   34.72, 48.0, 5.25, 5.25, 5.27
6, 13997, 13,     0.00, 3,   boost,   30.25,  89913.00,  996.48,   26.28,   34.72, 48.0, 5.25, 5.25, 5.27
6, 13997, 13,     0.00, 3,   boost,   30.25,  89913.00,  996.48,   26.28,   34.72, 48.0, 5.25, 5.25, 5.27
6, 13997, 13,     0.00, 3,   boost,   30.25,  89913.00,  996.48,   26.28,   34.72, 48.0, 5.25, 5.25, 5.27
6, 13997, 13,     0.00, 3,   boost,   30.25,  89913.00,  996.48,   26.28,   34.72, 48.0, 5.25, 5.25, 5.27
6, 13997, 13,     0.00, 3,   boost,   30.25,  89913.00,  996.48,   26.28,   34.72, 48.0, 5.25, 5.25, 5.27
6, 13997, 13,     0.00, 3,   boost,   30.25,  89913.00,  996.48,   26.28,   34.72, 48.0, 5.25, 5.25, 5.27
6, 13997, 13,     0.00, 3,   boost,   30.25,  89913.00,  996.48,   26.28,   34.72, 48.0, 5.25, 5.25, 5.27
6, 13997, 13,     0.00, 3,   boost,   30.25,  89913.00,  996.48,   26.28,   34.72, 48.0, 5.25, 5.25, 5.27
6, 13997, 13,     0.00, 3,   boost,   30.25,  89913.00,  996.48,   26.28,   34.72, 48.0, 5.25, 5.25, 5.27
6, 13997, 13,     0.00, 3,   boost,   30.25,  89913.00,  996.48,   26.28,   34.72, 48.0, 5.25, 5.25, 5.27
6, 13997, 13,     0.00, 3,   boost,   30.25,  89913.00,  996.48,   26.28,   34.72, 48.0, 5.25, 5.25, 5.27
6, 13997, 13,     0.00, 3,   boost,   30.25,  89913.00,  996.48,   26.28,   34.72, 48.0, 5.25, 5.25, 5.27
6, 13997, 13,     0.00, 3,   boost,   30.25,  89913.00,  996.48,   26.28,   34.72, 48.0, 5.25, 5.25, 5.27
6, 13997, 13,     0.00, 3,   boost,   30.25,  89913.00,  996.48,   26.28,   34.72, 48.0, 5.25, 5.25, 5.27
6, 13997, 13,     0.00, 3,   boost,   30.25,  89913.00,  996.48,   26.28,   34.72, 48.0, 5.25, 5.25, 5.27
6, 13997, 13,     0.00, 3,   boost,   30.25,  89913.00,  996.48,   26.28,   34.72, 48.0, 5.25, 5.25, 5.27
6, 13997, 13,     0.00, 3,   boost,   30.25,  89913.00,  996.48,   26.28,   34.72, 48.0, 5.25, 5.25, 5.27
6, 13997, 13,     0.00, 3,   boost,   30.25,  89913.00,  996.48,   26.28,   34.72, 48.0, 5.25, 5.25, 5.27
6, 13997, 13,     0.00, 3,   boost,   30.25,  89913.00,  996.48,   26.28,   34.72, 48.0, 5.25, 5.25, 5.27
6, 13997, 13,     0.00, 3,   boost,   30.25,  89913.00,  996.48,   26.28,   34.72, 48.0, 5.25, 5.25, 5.27
6, 13997, 13,     0.00, 3,   boost,   30.25,  89913.00,  996.48,   26.28,   34.72, 48.0, 5.25, 5.25, 5.27
6, 13997, 13,     0.00, 3,   boost,   30.25,  89913.00,  996.48,   26.28,   34.72, 48.0, 5.25, 5.25, 5.27
6, 13997, 13,     0.00, 3,   boost,   30.25,  89913.00,  996.48,   26.28,   34.72, 48.0, 5.25, 5.25, 5.27
6, 13997, 13,     0.00, 3,   boost,   30.25,  89913.00,  996.48,   26.28,   34.72, 48.0, 5.25, 5.25, 5.27
6, 13997, 13,     0.00, 3,   boost,   30.25,  89913.00,  996.48,   26.28,   34.72, 48.0, 5.25, 5.25, 5.27
6, 13997, 13,     0.00, 3,   boost,   30.25,  89913.00,  996.48,   26.28,   34.72, 48.0, 5.25, 5.25, 5.27
6, 13997, 13,     0.00, 3,   boost,   30.25,  89913.00,  996.48,   26.28,   34.72, 48.0, 5.25, 5.25, 5.27
6, 13997, 13,     0.00, 3,   boost,   30.25,  89913.00,  996.48,   26.28,   34.72, 48.0, 5.25, 5.25, 5.27
6, 13997, 13,     0.00, 3,   boost,   30.25,  89913.00,  996.48,   26.28,   34.72, 48.0, 5.25, 5.25, 5.27
6, 13997, 13,     0.00, 3,   boost,   30.25,  89913.00,  996.48,   26.28,   34.72, 48.0, 5.25, 5.25, 5.27
6, 13997, 13,     0.00, 3,   boost,   30.25,  89913.00,  996.48,   26.28,   34.72, 48.0, 5.25, 5.25, 5.27
6, 13997, 13,     0.00, 3,   boost,   30.25,  89913.00,  996.48,   26.28,   34.72, 48.0, 5.25, 5.25, 5.27
6, 13997, 13,     0.00, 3,   boost,   30.25,  89913.00,  996.48,   26.28,   34.72, 48.0, 5.25, 5.25, 5.27
6, 13997, 13,     0.00, 3,   boost,   30.25,  89913.00,  996.48,   26.28,   34.72, 48.0, 5.25, 5.25, 5.27
6, 13997, 13,     0.00, 3,   boost,   30.25,  89913.00,  996.48,   26.28,   34.72, 48.0, 5.25, 5.25, 5.27
6, 13997, 13,     0.00, 3,   boost,   30.25,  89913.00,  996.48,   26.28,   34.72, 48.0, 5.25, 5.25, 5.27
6, 13997, 13,     0.00, 3,   boost,   30.25,  89913.00,  996.48,   26.28,   34.72, 48.0, 5.25, 5.25, 5.27
6, 13997, 13,     0.00, 3,   boost,   30.25,  89913.00,  996.48,   26.28,   34.72, 48.0, 5.25, 5.25, 5.27
6, 13997, 13,     0.00, 3,   boost,   30.25,  89913.00,  996.48,   26.28,   34.72, 48.0, 5.25, 5.25, 5.27
6, 13997, 13,     0.00, 3,   boost,   30.25,  89913.00,  996.48,   26.28,   34.72, 48.0, 5.25, 5.25, 5.27
6, 13997, 13,     0.00, 3,   boost,   30.25,  89913.00,  996.48,   26.28,   34.72, 48.0, 5.25, 5.25, 5.27
6, 13997, 13,     0.00, 3,   boost,   30.25,  89913.00,  996.48,   26.28,   34.72, 48.0, 5.25, 5.25, 5.27
6, 13997, 13,     0.00, 3,   boost,   30.25,  89913.00,  996.48,   26.28,   34.72, 48.0, 5.25, 5.25, 5.27
6, 13997, 13,     0.00, 3,   boost,   30.25,  89913.00,  996.48,   26.28,   34.72, 48.0, 5.25, 5.25, 5.27
6, 13997, 13,     0.00, 3,   boost,   30.25,  89913.00,  996.48,   26.28,   34.72, 48.0, 5.25, 5.25, 5.27
6, 13997, 13,     0.00, 3,   boost,   30.25,  89913.00,  996.48,   26.28,   34.72, 48.0, 5.25, 5.25, 5.27
6, 13997, 13,     0.00, 3,   boost,   30.25,  89913.00,  996.48,   26.28,   34.72, 48.0, 5.25, 5.25, 5.27
6, 13997, 13,     0.00, 3,   boost,   30.25,  89913.00,  996.48,   26.28,   34.72, 48.0, 5.25, 5.25, 5.27
6, 13997, 13,     0.00, 3,   boost,   30.25,  89913.00,  996.48,   26.28,   34.72, 48.0, 5.25, 5.25, 5.27
6, 13997, 13,     0.01, 3,   boost,   30.11,  89913.00,  996.48,   26.28,   35.04, 48.0, 5.24, 5.27, 5.27
6, 13997, 13,     0.01, 3,   boost,   30.11,  89913.00,  996.48,   26.28,   35.04, 48.0, 5.24, 5.27, 5.27
6, 13997, 13,     0.02, 3,   boost,   29.97,  89891.00,  998.49,   28.30,   35.36, 47.9, 5.25, 5.25, 5.27
6, 13997, 13,     0.03, 3,   boost,   29.81,  89896.00,  998.03,   27.84,   35.68, 47.9, 5.25, 5.25, 5.27
6, 13997, 13,     0.04, 3,   boost,   29.65,  89887.00,  998.86,   28.67,   36.00, 47.9, 5.25, 5.25, 5.27
6, 13997, 13,     0.05, 3,   boost,   29.47,  89887.00,  998.86,   28.67,   36.31, 47.9, 5.25, 5.25, 5.27
6, 13997, 13,     0.06, 3,   boost,   29.29,  89883.00,  999.23,   29.03,   36.62, 47.9, 5.25, 5.25, 5.27
6, 13997, 13,     0.07, 3,   boost,   29.09,  89872.00, 1000.24,   30.04,   36.94, 47.9, 5.25, 5.25, 5.27
6, 13997, 13,     0.08, 3,   boost,   28.89,  89866.00, 1000.79,   30.59,   37.25, 47.9, 5.25, 5.25, 5.27
6, 13997, 13,     0.09, 3,   boost,   28.67,  89865.00, 1000.88,   30.69,   37.55, 47.9, 5.25, 5.25, 5.27
6, 13997, 13,     0.10, 3,   boost,   28.44,  89865.00, 1000.88,   30.69,   37.86, 47.9, 5.25, 5.25, 5.27
6, 13997, 13,     0.11, 3,   boost,   28.20,  89858.00, 1001.52,   31.33,   38.16, 47.9, 5.28, 5.23, 5.28
6, 13997, 13,     0.12, 3,   boost,   27.95,  89846.00, 1002.62,   32.43,   38.46, 47.9, 5.28, 5.23, 5.28
6, 13997, 13,     0.13, 3,   boost,   27.69,  89846.00, 1002.62,   32.43,   38.76, 47.9, 5.24, 5.25, 5.27
6, 13997, 13,     0.14, 3,   boost,   27.42,  89845.00, 1002.71,   32.52,   39.06, 47.9, 5.25, 5.25, 5.27
6, 13997, 13,     0.15, 3,   boost,   27.14,  89831.00, 1004.00,   33.81,   39.35, 47.9, 5.25, 5.25, 5.27
6, 13997, 13,     0.16, 3,   boost,   26.85,  89824.00, 1004.64,   34.45,   39.64, 47.9, 5.25, 5.25, 5.27
6, 13997, 13,     0.17, 3,   boost,   26.55,  89819.00, 1005.10,   34.91,   39.93, 47.9, 5.25, 5.25, 5.27
6, 13997, 13,     0.18, 3,   boost,   26.24,  89813.00, 1005.65,   35.46,   40.21, 47.9, 5.25, 5.25, 5.27
6, 13997, 13,     0.19, 3,   boost,   25.92,  89812.00, 1005.74,   35.55,   40.49, 47.9, 5.25, 5.25, 5.27
6, 13997, 13,     0.20, 3,   boost,   25.59,  89804.00, 1006.48,   36.28,   40.77, 47.9, 5.25, 5.25, 5.27
6, 13997, 13,     0.21, 3,   boost,   25.25,  89799.00, 1006.93,   36.74,   41.04, 47.9, 5.25, 5.25, 5.27
6, 13997, 13,     0.22, 3,   boost,   24.90,  89802.00, 1006.66,   36.47,   41.31, 47.9, 5.25, 5.25, 5.27
6, 13997, 13,     0.23, 3,   boost,   24.54,  89788.00, 1007.94,   37.75,   41.58, 47.9, 5.28, 5.23, 5.28
6, 13997, 13,     0.24, 3,   boost,   24.17,  89788.00, 1007.94,   37.75,   41.84, 47.9, 5.24, 5.25, 5.27
6, 13997, 13,     0.25, 3,   boost,   23.79,  89779.00, 1008.77,   38.58,   42.10, 47.9, 5.25, 5.25, 5.27
6, 13997, 13,     0.26, 3,   boost,   23.40,  89774.00, 1009.23,   39.04,   42.35, 47.9, 5.25, 5.25, 5.27
6, 13997, 13,     0.27, 3,   boost,   23.00,  89767.00, 1009.87,   39.68,   42.60, 47.9, 5.25, 5.25, 5.27
6, 13997, 13,     0.28, 3,   boost,   22.59,  89755.00, 1010.97,   40.78,   42.85, 47.9, 5.25, 5.25, 5.27
6, 13997, 13,     0.29, 3,   boost,   22.17,  89757.00, 1010.79,   40.60,   43.09, 47.9, 5.25, 5.25, 5.27
6, 13997, 13,     0.30, 3,   boost,   21.75,  89756.00, 1010.88,   40.69,   43.32, 47.9, 5.25, 5.25, 5.27
6, 13997, 13,     0.31, 3,   boost,   21.32,  89748.00, 1011.62,   41.43,   43.56, 47.9, 5.25, 5.25, 5.27
6, 13997, 13,     0.32, 3,   boost,   20.87,  89738.00, 1012.54,   42.34,   43.78, 47.9, 5.28, 5.23, 5.28
6, 13997, 13,     0.33, 3,   boost,   20.42,  89732.00, 1013.09,   42.89,   44.01, 47.9, 5.25, 5.25, 5.27
6, 13997, 13,     0.34, 3,   boost,   19.96,  89731.00, 1013.18,   42.99,   44.22, 47.9, 5.28, 5.23, 5.28
6, 13997, 13,     0.35, 3,   boost,   19.49,  89731.00, 1013.18,   42.99,   44.44, 47.9, 5.24, 5.25, 5.27
6, 13997, 13,     0.36, 3,   boost,   19.02,  89718.00, 1014.37,   44.18,   44.64, 47.9, 5.25, 5.25, 5.27
6, 13997, 13,     0.37, 3,   boost,   18.53,  89722.00, 1014.00,   43.81,   44.85, 47.9, 5.25, 5.25, 5.27
6, 13997, 13,     0.38, 3,   boost,   18.04,  89711.00, 1015.02,   44.82,   45.05, 47.9, 5.25, 5.25, 5.27
6, 13997, 13,     0.39, 3,   boost,   17.54,  89702.00, 1015.84,   45.65,   45.24, 47.9, 5.28, 5.23, 5.30
6, 13997, 13,     0.40, 3,   boost,   17.03,  89692.00, 1016.76,   46.57,   45.42, 47.9, 5.25, 5.25, 5.27
6, 13997, 13,     0.41, 3,   boost,   16.52,  89695.00, 1016.49,   46.29,   45.61, 47.9, 5.25, 5.25, 5.27
6, 13997, 13,     0.42, 3,   boost,   15.99,  89689.00, 1017.04,   46.84,   45.78, 47.9, 5.25, 5.25, 5.27
6, 13997, 13,     0.43, 3,   boost,   15.46,  89686.00, 1017.31,   47.12,   45.95, 47.9, 5.25, 5.25, 5.27
6, 13997, 13,     0.44, 3,   boost,   14.92,  89678.00, 1018.05,   47.86,   46.12, 47.9, 5.25, 5.25, 5.27
6, 13997, 13,     0.45, 3,   boost,   14.38,  89669.00, 1018.87,   48.68,   46.28, 47.9, 5.28, 5.23, 5.28
6, 13997, 13,     0.46, 3,   boost,   13.83,  89669.00, 1018.87,   48.68,   46.43, 47.9, 5.28, 5.23, 5.28
6, 13997, 13,     0.47, 3,   boost,   13.27,  89668.00, 1018.97,   48.77,   46.58, 47.9, 5.25, 5.25, 5.27
6, 13997, 13,     0.48, 3,   boost,   12.70,  89654.00, 1020.25,   50.06,   46.72, 47.9, 5.25, 5.25, 5.27
6, 13997, 13,     0.49, 3,   boost,   12.13,  89653.00, 1020.34,   50.15,   46.85, 47.9, 5.25, 5.25, 5.27
6, 13997, 13,     0.50, 3,   boost,   11.55,  89647.00, 1020.90,   50.70,   46.98, 47.9, 5.25, 5.25, 5.27
6, 13997, 13,     0.51, 3,   boost,   10.97,  89641.00, 1021.45,   51.26,   47.11, 47.9, 5.25, 5.25, 5.27
6, 13997, 13,     0.52, 3,   boost,   10.38,  89630.00, 1022.46,   52.27,   47.23, 47.9, 5.25, 5.25, 5.27
6, 13997, 13,     0.53, 3,   boost,    9.78,  89631.00, 1022.37,   52.18,   47.34, 47.9, 5.28, 5.23, 5.28
6, 13997, 13,     0.54, 3,   boost,    9.18,  89626.00, 1022.83,   52.64,   47.45, 47.9, 5.25, 5.25, 5.27
6, 13997, 13,     0.55, 3,   boost,    8.58,  89619.00, 1023.47,   53.28,   47.55, 47.9, 5.25, 5.25, 5.27
6, 13997, 13,     0.56, 3,   boost,    7.97,  89610.00, 1024.30,   54.11,   47.64, 47.9, 5.28, 5.23, 5.28
6, 13997, 13,     0.57, 3,   boost,    7.35,  89610.00, 1024.30,   54.11,   47.73, 47.9, 5.24, 5.25, 5.27
6, 13997, 13,     0.58, 3,   boost,    6.73,  89601.00, 1025.13,   54.93,   47.81, 47.9, 5.25, 5.25, 5.27
6, 13997, 13,     0.59, 3,   boost,    6.11,  89602.00, 1025.03,   54.84,   47.89, 47.9, 5.25, 5.25, 5.27
6, 13997, 13,     0.60, 3,   boost,    5.48,  89589.00, 1026.23,   56.04,   47.95, 47.9, 5.28, 5.23, 5.28
6, 13997, 13,     0.61, 3,   boost,    4.85,  89578.00, 1027.24,   57.05,   48.02, 47.9, 5.25, 5.25, 5.27
6, 13997, 13,     0.62, 3,   boost,    4.22,  89585.00, 1026.60,   56.41,   48.07, 47.9, 5.25, 5.25, 5.27
6, 13997, 13,     0.63, 3,   boost,    3.58,  89575.00, 1027.52,   57.33,   48.12, 47.9, 5.25, 5.25, 5.27
6, 13997, 13,     0.64, 3,   boost,    2.95,  89567.00, 1028.25,   58.06,   48.17, 47.9, 5.25, 5.25, 5.27
6, 13997, 13,     0.65, 3,   boost,    2.31,  89560.00, 1028.90,   58.70,   48.20, 47.9, 5.25, 5.25, 5.27
6, 13997, 13,     0.66, 3,   boost,    1.66,  89553.00, 1029.54,   59.35,   48.24, 47.9, 5.25, 5.25, 5.27
6, 13997, 13,     0.67, 3,   boost,    1.02,  89551.00, 1029.72,   59.53,   48.26, 47.9, 5.28, 5.23, 5.29
6, 13997, 13,     0.68, 3,   boost,    0.38,  89551.00, 1029.72,   59.53,   48.28, 47.9, 5.24, 5.25, 5.27
6, 13997, 13,     0.69, 3,   boost,   -0.26,  89535.00, 1031.20,   61.00,   48.29, 47.9, 5.25, 5.25, 5.27
6, 13997, 13,     0.70, 3,   boost,   -0.90,  89528.00, 1031.84,   61.65,   48.29, 47.9, 5.25, 5.25, 5.27
6, 13997, 13,     0.71, 3,   boost,   -1.55,  89524.00, 1032.21,   62.02,   48.29, 47.9, 5.25, 5.25, 5.27
6, 13997, 13,     0.72, 3,   boost,   -2.18,  89517.00, 1032.85,   62.66,   48.28, 47.9, 5.25, 5.25, 5.27
6, 13997, 13,     0.73, 3,   boost,   -2.82,  89512.00, 1033.31,   63.12,   48.26, 47.9, 5.25, 5.25, 5.27
6, 13997, 13,     0.74, 3,   boost,   -3.46,  89500.00, 1034.42,   64.23,   48.24, 47.9, 5.28, 5.23, 5.28
6, 13997, 13,     0.75, 3,   boost,   -4.09,  89496.00, 1034.79,   64.59,   48.21, 47.9, 5.25, 5.25, 5.27
6, 13997, 13,     0.76, 3,   boost,   -4.72,  89484.00, 1035.89,   65.70,   48.17, 47.9, 5.25, 5.25, 5.27
6, 13997, 13,     0.77, 3,   boost,   -5.34,  89480.00, 1036.26,   66.07,   48.13, 47.9, 5.25, 5.25, 5.27
6, 13997, 13,     0.78, 3,   boost,   -5.96,  89475.00, 1036.72,   66.53,   48.08, 47.9, 5.28, 5.23, 5.28
